天河-员村-康湖大街,天一庄,2006年,1.50元/平米/月,53841,300户,273,152,35717,38358,39405,53175,53314,53841,,,,,,,,,,,,,,
花都-旧区-滨湖路12号,中房观湖国际,2007年,1.45元/平米/月,28422,1000户,170,16,14214,15025,15643,24139,26653,28422,,,,,,,,,,,,,,
白云-黄石-棠安路101号,和馨雅居,2005年,1.30元/平米/月,33820,298户,34,8,19136,20275,20032,33846,33846,33820,,,,,,,,,,,,,,
天河-五山-天河东莞庄路72号,富力院士庭,2008年,2.80元/平米/月,61022,1380户,266,102,42503,45184,45660,59649,60200,61022,,,,,,,,,,,,,,
天河-龙口-龙口西路209号,枫丹雅筑,2003年,1.50元/平米/月,66178,252户,74,53,42678,46205,49368,59159,59845,66178,,,,,,,,,,,,,,
黄埔-科学城-开创大道北,比华利山,2002年,1.80元/平米/月,19698,128户,23,0,7679,5834,5894,20363,20210,19698,,,,,,,,,,,,,,
花都-新区-花都区紫薇路16号,钻石豪庭,2005年,1.20元/平米/月,22445,1100户,82,18,12116,12238,12327,21679,22642,22445,,,,,,,,,,,,,,
番禺-洛溪-吉祥北街,吉祥北园B区,1993年,0.68元/平米/月,23183,2323户,118,51,13609,13274,13029,22572,22749,23183,,,,,,,,,,,,,,
番禺-南浦-新园路,丽江花园丽字楼,1993年,1.75元/平米/月,25813,暂无数据,758,66,14580,14774,14845,26014,25760,25813,,,,,,,,,,,,,,
番禺-市桥-光明北路239号,雍雅园,2006年,1.00元/平米/月,31280,暂无数据,96,21,18866,26427,26836,31516,31484,31280,,,,,,,,,,,,,,
番禺-市桥-捷进中路13号,来福园,2000年,0.40元/平米/月,22450,682户,132,7,13819,13689,13652,21999,22030,22450,,,,,,,,,,,,,,
番禺-市桥东-市桥街东兴路408号,东晟明珠,2006年,1.30元/平米/月,34491,200户,67,8,20436,20467,20345,33872,31136,34491,,,,,,,,,,,,,,
番禺-市桥-禺山大道,禺秀园,1998年,1.60元/平米/月,17828,暂无数据,218,3,10351,10874,11422,17439,17736,17828,,,,,,,,,,,,,,
番禺-大石-群贤路,富泽居,2003年,0.80元/平米/月,28655,192户,258,35,17252,17480,17753,28409,28189,28655,,,,,,,,,,,,,,
番禺-祈福-鸿福路,祈福新邨绿怡花园,2002年,2.70元/平米/月,42816,1600户,78,10,24048,25198,23750,45284,43282,42816,,,,,,,,,,,,,,
番禺-南村-迎宾路,华南碧桂园叠翠苑,2001年,2.00元/平米/月,30771,3420户,143,11,20368,20216,19782,30740,30787,30771,,,,,,,,,,,,,,
海珠-海珠湿地公园-瀛洲路,华豪苑,2011年,0.50元/平米/月,16527,4000户,1,0,6880,5297,5111,17486,17165,16527,,,,,,,,,,,,,,
海珠-江南西-青竹大街23号,江南玫瑰园,2009年,暂无数据,57571,1966户,174,42,35131,36057,36185,56184,57587,57571,,,,,,,,,,,,,,
海珠-宝岗-马涌直街82-106号,怡雅苑,2002年,0.90元/平米/月,45870,7384户,117,32,28433,30435,32277,46738,45229,45870,,,,,,,,,,,,,,
海珠-新港西-凤景西路38号,南华花园,1998年,1.40元/平米/月,36261,2606户,69,26,24135,24096,23460,36089,35880,36261,,,,,,,,,,,,,,
海珠-工业大道北-广州市海珠区工业大道76-78号,富力现代广场,2004年,1.80元/平米/月,51203,1946户,249,166,37224,38598,38757,51718,51804,51203,,,,,,,,,,,,,,
海珠-宝岗大道-荔福路84号,西基东小区,1996年,暂无数据,29210,320户,124,40,21904,22270,21505,28636,29984,29210,,,,,,,,,,,,,,
海珠-江南大道北-怡安路200-286号,怡安花园,1999年,0.75元/平米/月,33225,416户,155,22,30000,30000,30000,35237,32995,33225,,,,,,,,,,,,,,
海珠-赤岗-赤岗东路271-277号,汇龙居,2000年,0.40元/平米/月,33328,157户,80,34,21712,21043,23043,32572,32765,33328,,,,,,,,,,,,,,
海珠-江燕路-工业大道中381号,保利百合花园,2004年,1.93元/平米/月,47559,1594户,275,90,31682,31663,33791,47656,47408,47559,,,,,,,,,,,,,,
海珠-广州大道南-墩和路89号,敦和花园,1998年,0.60元/平米/月,30353,13345户,91,36,20352,20870,21220,30116,30201,30353,,,,,,,,,,,,,,
海珠-滨江东-怡乐路33号,嘉仕花园,2003年,1.40元/平米/月,58677,400户,372,223,40451,43563,44917,58551,58026,58677,,,,,,,,,,,,,,
海珠-东晓南-南洲路13号,南洲名苑,1994年,0.50元/平米/月,41033,1500户,380,90,25254,25402,25829,39955,40428,41033,,,,,,,,,,,,,,
海珠-昌岗-江燕路88号,海富花园,2000年,0.80元/平米/月,48350,2382户,361,211,33115,34210,35168,48066,47999,48350,,,,,,,,,,,,,,
海珠-滨江东-下渡路,江景苑,2001年,0.75元/平米/月,31660,300户,88,43,21274,21767,21310,32507,31524,31660,,,,,,,,,,,,,,
海珠-滨江东-滨江东路562号,蓝色康园,2003年,1.80元/平米/月,62500,1200户,329,295,43716,45194,47722,62317,62491,62500,,,,,,,,,,,,,,
荔湾-芳村-荔湾 芳村,芳园居,2001年,0.80元/平米/月,27393,248户,269,11,16461,15753,15070,26649,27087,27393,,,,,,,,,,,,,,
荔湾-芳村-芳村大道中560号,万盛苑,2001年,1.00元/平米/月,37803,438户,240,41,22635,26958,27181,36060,37310,37803,,,,,,,,,,,,,,
荔湾-芳村-花城大道北93-103号,花地城广场,2003年,1.00元/平米/月,40033,864户,103,74,24246,25377,25978,38107,39792,40033,,,,,,,,,,,,,,
荔湾-陈家祠-中山七路56号,西门口广场,2006年,1.50元/平米/月,59809,390户,251,110,39871,41666,41666,60013,59438,59809,,,,,,,,,,,,,,
越秀-大沙头-合群一马路133-135号,海印苑小区,1999年,暂无数据,69419,114户,105,23,46729,50793,50793,69859,69389,69419,,,,,,,,,,,,,,
越秀-东风东-东风东路787号,东风广场,2003年,1.60元/平米/月,92787,暂无数据,597,338,59927,62505,64420,91617,91827,92787,,,,,,,,,,,,,,
越秀-北京路-起义路123-159号,侨力大厦,2001年,2.00元/平米/月,55305,119户,69,4,29611,30215,31146,46512,53524,55305,,,,,,,,,,,,,,
天河-长湴-长兴路129号,天鹅花苑,2003年,1.80元/平米/月,35268,1300户,358,202,21562,21912,22487,34793,34979,35268,,,,,,,,,,,,,,
天河-天河公园-天府路157号,隽悦园,2005年,2.30元/平米/月,69545,578户,109,57,51470,58436,59636,68419,68226,69545,,,,,,,,,,,,,,
天河-粤垦-天河侨源二街5号,侨源山庄,1998年,1.20元/平米/月,38239,1292户,265,100,24645,25342,25915,36935,37978,38239,,,,,,,,,,,,,,
天河-天河公园-俊华街5号,珠江俊园,2004年,2.00元/平米/月,61090,1680户,108,49,48026,51002,51260,60722,60901,61090,,,,,,,,,,,,,,
天河-龙口-天河北路333-560号,金田花苑,1997年,2.00元/平米/月,60107,1930户,434,101,46998,47972,48107,58409,59927,60107,,,,,,,,,,,,,,
天河-天河公园-中山大道西209号,历徳雅舍,2003年,2.18元/平米/月,65033,830户,120,43,45567,48150,50199,63746,63043,65033,,,,,,,,,,,,,,
白云-新市-汇侨南路,纵横缤城花园,2007年,1.50元/平米/月,34277,728户,232,40,18566,18535,18945,34607,33862,34277,,,,,,,,,,,,,,
白云-黄石-翰云路288号,方圆小区,2002年,1.10元/平米/月,36801,528户,30,9,18831,20560,20215,35486,35568,36801,,,,,,,,,,,,,,
白云-同德围-西槎路253号,同逸苑,2000年,1.30元/平米/月,31741,847户,53,16,19945,20588,20599,30484,31829,31741,,,,,,,,,,,,,,
越秀-瑶台-北站路102-132号,御景花园,2000年,0.55元/平米/月,26051,7000户,64,1,13743,13838,13810,24303,25424,26051,,,,,,,,,,,,,,
白云-新市-棠安路,新市花园,2001年,0.60元/平米/月,22913,1247户,264,66,15017,15254,15401,20862,21750,22913,,,,,,,,,,,,,,
白云-机场路-景丽街1-13号,翠逸家园,2001年,1.70元/平米/月,42936,1000户,163,80,24741,24817,24248,42024,42093,42936,,,,,,,,,,,,,,
白云-同和-握山南一路,云苑新村,1993年,0.30元/平米/月,29467,380户,350,98,17479,17454,17789,27992,28295,29467,,,,,,,,,,,,,,
白云-景泰-白云大道南333号,云东花园,1998年,0.80元/平米/月,27089,890户,177,27,17354,17226,16982,27703,26718,27089,,,,,,,,,,,,,,
白云-景泰-盈翠街1-18号,盈翠华庭,2001年,0.85元/平米/月,43263,953户,306,82,28948,28236,28111,41874,42691,43263,,,,,,,,,,,,,,
番禺-钟村-骏业路,钟村长江数码花园,暂无数据,3.00元/平米/月,22553,暂无数据,62,15,0,0,0,21367,21790,22553,,,,,,,,,,,,,,
天河-车陂-车陂北街,富力万科云启(商住楼),暂无数据,暂无数据,30710,暂无数据,31,8,0,0,0,31577,33541,30710,,,,,,,,,,,,,,
南沙-黄阁-黄阁大道南,麒麟广场,暂无数据,暂无数据,14640,暂无数据,23,0,0,0,0,14864,15000,14640,,,,,,,,,,,,,,
番禺-石楼-莲江路,奥园莲峰圣境,暂无数据,暂无数据,19499,暂无数据,26,0,0,0,0,18831,19136,19499,,,,,,,,,,,,,,
番禺-洛溪-洛浦街北环路83号,渔人码头公寓,暂无数据,暂无数据,10823,暂无数据,514,173,0,0,0,9613,11340,10823,,,,,,,,,,,,,,
南沙-金洲-水晶南街,南沙滨海水晶湾(别墅),2009年,3.80元/平米/月,39514,暂无数据,139,2,0,0,0,38178,39955,39514,,,,,,,,,,,,,,
花都-狮岭-山前旅游大道,方直芙蓉墅,2016年,2.80元/平米/月,20955,暂无数据,147,0,0,0,0,20838,20967,20955,,,,,,,,,,,,,,
番禺-市桥南-福景路,时代柏林,暂无数据,3.80元/平米/月,33433,暂无数据,10,0,0,0,0,33651,33569,33433,,,,,,,,,,,,,,
广州周边-清远-清连高速,恒大金碧天下,暂无数据,1.60元/平米/月,7089,暂无数据,144,0,0,0,0,7036,6989,7089,,,,,,,,,,,,,,
花都-花都西-花都大道中131号,雅宝新城(别墅),2016年,1.60元/平米/月,35126,暂无数据,93,5,0,0,0,36705,37209,35126,,,,,,,,,,,,,,
从化-温泉-康复路12号,富力泉天下(别墅),2014年,3.00元/平米/月,13932,暂无数据,243,4,0,0,0,13802,13820,13932,,,,,,,,,,,,,,
增城-广园东-陈家林路159号,翡翠绿洲湖翠苑,2012年,2.80元/平米/月,22844,暂无数据,284,30,0,0,0,22238,22473,22844,,,,,,,,,,,,,,
增城-永和-永顺大道东15号,海伦春天(别墅),2012年,1.80元/平米/月,21578,暂无数据,39,0,0,0,0,21718,21931,21578,,,,,,,,,,,,,,
天河-珠江新城东-花城大道,珠江颐德公馆(别墅),2011年,4.80元/平米/月,123064,暂无数据,29,0,0,0,0,127816,122877,123064,,,,,,,,,,,,,,
南沙-黄阁-凤凰大道,南沙境界(别墅),2006年,2.00元/平米/月,17052,暂无数据,144,0,0,0,0,16786,16963,17052,,,,,,,,,,,,,,
花都-旧区-建设北路106号,花都怡景楼,暂无数据,0.30元/平米/月,8057,暂无数据,107,0,0,0,0,6936,8236,8057,,,,,,,,,,,,,,
番禺-市桥东-广场西路,盛泰花园东区,1998年,0.60元/平米/月,10763,暂无数据,1,0,0,0,0,10164,11205,10763,,,,,,,,,,,,,,
海珠-宝岗-南福安街21号,海珠区政府大院,1997年,暂无数据,25719,暂无数据,3,0,0,0,0,21737,28981,25719,,,,,,,,,,,,,,
海珠-前进路-前进路45号,海珠前进路大院,1997年,0.55元/平米/月,31796,暂无数据,60,3,0,0,0,30526,31933,31796,,,,,,,,,,,,,,
南沙-金洲-金沙路,广晟海韵兰亭,2012年,2.50元/平米/月,19751,暂无数据,130,11,0,0,0,19203,19234,19751,,,,,,,,,,,,,,
南沙-黄阁-麒龙中路,麒龙中路小区,2000年,暂无数据,9268,暂无数据,28,0,0,0,0,9397,7384,9268,,,,,,,,,,,,,,
番禺-石基-桥边路,富庭雅园北区,2003年,0.50元/平米/月,10000,暂无数据,59,0,0,0,0,10754,10029,10000,,,,,,,,,,,,,,
增城-荔城曾江-正果大道,敏捷锦绣星河,2015年,2.00元/平米/月,11079,暂无数据,30,0,0,0,0,10533,10596,11079,,,,,,,,,,,,,,
花都-花都西-花港大道,保利城花园(别墅),2008年,1.80元/平米/月,21029,暂无数据,44,14,0,0,0,19444,20285,21029,,,,,,,,,,,,,,
增城-永和-新新公路,金地荔湖城(别墅),2011年,2.50元/平米/月,20000,暂无数据,84,1,0,0,0,20000,20000,20000,,,,,,,,,,,,,,
番禺-南村-迎宾路,华南碧桂园六米阳光,2000年,2.00元/平米/月,30000,暂无数据,161,38,20193,21228,21203,30000,30000,30000,,,,,,,,,,,,,,
番禺-广州雅居乐-兴南大道,广州雅居乐花园雅湖居,2003年,2.30元/平米/月,54545,暂无数据,245,73,36633,36583,37454,53841,53662,54545,,,,,,,,,,,,,,
增城-荔城中区-荔新二路188号,锦绣半山御景,2011年,2.50元/平米/月,16435,暂无数据,254,15,8897,10029,10106,16107,16401,16435,,,,,,,,,,,,,,
天河-东圃-东圃二马路,珠光御景骏庭,2017年,0.52元/平米/月,37007,暂无数据,45,41,26439,29164,26999,38720,37371,37007,,,,,,,,,,,,,,
增城-朱村-朱宁路,仁安花园,2017年,2.20元/平米/月,16833,暂无数据,102,0,9598,10040,10283,17003,16836,16833,,,,,,,,,,,,,,
番禺-南村-迎宾路,华南碧桂园岭御苑,2001年,2.00元/平米/月,36715,暂无数据,186,42,22147,22655,23166,36712,36315,36715,,,,,,,,,,,,,,
南沙-金洲-进港大道582号,港航华庭,2016年,2.60元/平米/月,20244,暂无数据,46,5,11308,11456,11699,20919,20192,20244,,,,,,,,,,,,,,
黄埔-香雪-开源大道,沁园,2016年,6.00元/平米/月,36683,暂无数据,168,0,36539,39051,35316,32622,36495,36683,,,,,,,,,,,,,,
南沙-黄阁-蕉门路,合景方圆叠翠峰,2016年,2.80元/平米/月,22848,暂无数据,110,67,13656,14355,14419,22023,22116,22848,,,,,,,,,,,,,,
越秀-农讲所-中山四路263-289号,东山印象台,2016年,3.20元/平米/月,65540,暂无数据,24,56,52769,53450,53208,66254,70201,65540,,,,,,,,,,,,,,
增城-广园东-港口大道,水电二局社区,2000年,0.80元/平米/月,16379,暂无数据,118,1,10329,11050,11229,16580,15880,16379,,,,,,,,,,,,,,
南沙-南沙湾-长堤东路,万地雅涛阁,2016年,2.00元/平米/月,11653,暂无数据,43,0,9680,7856,7848,12256,11281,11653,,,,,,,,,,,,,,
荔湾-滘口-珠江大桥西滘口大街,珠江鹅潭湾,2016年,3.70元/平米/月,41378,372户,52,4,38818,30273,35080,41111,40877,41378,,,,,,,,,,,,,,
白云-嘉禾望岗-岭云路,凯云新世界,2014年,4.20元/平米/月,55636,暂无数据,87,22,35279,35284,34485,55113,54566,55636,,,,,,,,,,,,,,
花都-花东-花安中路1号,碧桂园空港国际,2015年,3.60元/平米/月,11827,暂无数据,65,25,10980,9070,9148,12249,12139,11827,,,,,,,,,,,,,,
番禺-石基-丰尚路68号,星尚名玥花园,2015年,2.20元/平米/月,24433,1614户,239,48,15419,15803,16113,24178,24190,24433,,,,,,,,,,,,,,
增城-荔城曾江-塔山大道9号,金凤皇庭,2014年,2.50元/平米/月,17134,399户,50,0,10880,10633,10996,16981,17042,17134,,,,,,,,,,,,,,
番禺-大石-105国道,长隆珑翠,2015年,3.50元/平米/月,33884,1362户,176,19,19811,21050,21186,32666,33373,33884,,,,,,,,,,,,,,
白云-嘉禾望岗-百顺北路,新世界嘉云府,2013年,2.60元/平米/月,52436,342户,86,23,35909,43617,44716,50619,52467,52436,,,,,,,,,,,,,,
天河-员村-山顶街1号,天荟公馆,2016年,5.00元/平米/月,61628,785户,105,36,41338,44931,45035,62062,62802,61628,,,,,,,,,,,,,,
荔湾-龙溪大道西-龙溪中路与江北路交汇处,保利塞纳维拉,2014年,1.00元/平米/月,33730,暂无数据,236,23,20137,21673,21173,34252,33746,33730,,,,,,,,,,,,,,
海珠-前进路-前进路,前进路36号,2015年,0.60元/平米/月,31971,暂无数据,291,35,20011,19375,19375,31032,32387,31971,,,,,,,,,,,,,,
番禺-广州雅居乐-观景路,广州雅居乐花园御景峰,2002年,2.30元/平米/月,54799,451户,31,5,36919,41388,42101,52493,51352,54799,,,,,,,,,,,,,,
增城-广园东-凤凰北横路204号,东凌广场,2015年,3.00元/平米/月,23498,642户,114,55,13573,13914,14289,22819,22972,23498,,,,,,,,,,,,,,
越秀-五羊新城-明月一路2街2-10号,明月东山,2013年,3.20元/平米/月,67908,124户,88,5,47798,53065,51759,65964,65675,67908,,,,,,,,,,,,,,
天河-五山-汇景北路168-182号,侨鑫汇景新城龙熹山,2012年,4.00元/平米/月,68512,1000户,104,30,42955,46080,47182,66481,66740,68512,,,,,,,,,,,,,,
增城-广园东-东江大道,惠百氏广场,2013年,2.30元/平米/月,24085,2469户,299,73,12344,13771,14139,23072,23392,24085,,,,,,,,,,,,,,
越秀-麓湖-下塘西路88-92号,司法局宿舍,1998年,暂无数据,29777,暂无数据,33,0,34923,32941,32941,29611,29532,29777,,,,,,,,,,,,,,
黄埔-旧黄埔北-骏业路,佳大时代公寓,2000年,暂无数据,10684,暂无数据,24,1,7832,7749,8655,10402,11205,10684,,,,,,,,,,,,,,
越秀-瑶台-瑶台前进大街40号,瑶台小学教师楼,暂无数据,0.30元/平米/月,9424,暂无数据,41,1,8759,7373,7327,9375,8931,9424,,,,,,,,,,,,,,
番禺-星河湾-沿江东路,星河湾七期,2012年,2.50元/平米/月,45777,360户,558,14,32643,35047,35128,44424,44740,45777,,,,,,,,,,,,,,
白云-太和-丰太横路,丰泰小区,2015年,暂无数据,10696,暂无数据,28,0,14328,9583,9655,9181,9975,10696,,,,,,,,,,,,,,
天河-天河智慧城-新园新街一巷6号,新园新村,2000年,3.45元/平米/月,25931,暂无数据,10,1,25888,24724,24209,26429,26053,25931,,,,,,,,,,,,,,
海珠-晓港-晓港西马路101号,晓港新城,2000年,暂无数据,30997,暂无数据,14,13,17333,16898,17359,31029,32094,30997,,,,,,,,,,,,,,
越秀-火车站-下塘西路75号,同心园精英公寓,1998年,暂无数据,10670,暂无数据,65,0,3972,5500,3689,10994,11609,10670,,,,,,,,,,,,,,
天河-龙口-天河东路170-174号,电视台小区,暂无数据,3.00元/平米/月,48087,暂无数据,54,6,32656,37044,37540,50067,48379,48087,,,,,,,,,,,,,,
花都-新区-龙珠路,怡雅苑,2002年,暂无数据,40237,暂无数据,4,0,22225,22225,22130,39319,45061,40237,,,,,,,,,,,,,,
花都-新区-兰花路13号,紫薇豪苑,2013年,2.00元/平米/月,29493,650户,62,63,14342,14890,14868,28312,29369,29493,,,,,,,,,,,,,,
花都-新区-三东大道45号,美力锦颐雅居,2013年,暂无数据,19785,184户,48,5,10000,10362,10309,19492,19791,19785,,,,,,,,,,,,,,
黄埔-黄埔港-海虹路,梅园社区,暂无数据,暂无数据,22912,暂无数据,81,0,11048,13561,13265,21988,22681,22912,,,,,,,,,,,,,,
荔湾-西关-涌边一马路,涌边一马路小区,1996年,0.80元/平米/月,37340,暂无数据,43,3,18961,22629,22222,29958,33047,37340,,,,,,,,,,,,,,
黄埔-科学城-康荣路,黄陂新村西区,暂无数据,暂无数据,13754,暂无数据,36,1,15244,12911,12427,11877,12226,13754,,,,,,,,,,,,,,
番禺-市桥-大北路永恒大街16号,华苑楼,2000年,暂无数据,9207,380户,98,2,9712,9528,9555,9487,9072,9207,,,,,,,,,,,,,,
白云-嘉禾望岗-集贤庄后街17-19号,兴隆华庭,2002年,0.50元/平米/月,8625,暂无数据,33,4,5921,4880,6076,8300,9438,8625,,,,,,,,,,,,,,
增城-荔城中区-府前路1号,中坚豪庭,2007年,1.00元/平米/月,17064,暂无数据,118,8,10000,10052,10276,16643,16935,17064,,,,,,,,,,,,,,
增城-荔城中区-民东路5号,松田大厦,1998年,暂无数据,17939,暂无数据,39,2,10117,10821,11262,17447,17985,17939,,,,,,,,,,,,,,
增城-荔城曾江-纬六路12号,碧桂园荔园,2008年,1.80元/平米/月,17080,暂无数据,73,10,13058,13817,13231,16605,16244,17080,,,,,,,,,,,,,,
从化-太平-广从南路1033号,大城云山,2016年,2.20元/平米/月,14462,1000户,85,0,8527,9415,9664,14061,14430,14462,,,,,,,,,,,,,,
从化-太平-平南路8号,华标荔苑,2012年,1.50元/平米/月,14318,486户,65,7,7216,7387,7703,13972,13839,14318,,,,,,,,,,,,,,
从化-太平-康乐西路,紫泉流溪湾,1997年,3.60元/平米/月,14431,470户,48,0,8331,8417,8576,13471,13174,14431,,,,,,,,,,,,,,
番禺-石楼-莲江路,倚莲半岛,2001年,0.80元/平米/月,17342,350户,69,0,8767,9163,9195,17224,17084,17342,,,,,,,,,,,,,,
番禺-南村-番禺大道北383号,海印星玥,2011年,2.50元/平米/月,28126,773户,150,121,25104,25923,25917,28079,28282,28126,,,,,,,,,,,,,,
花都-旧区-天贵路,泊岸君庭,2012年,1.80元/平米/月,24453,1200户,51,11,14465,14173,14064,23591,23764,24453,,,,,,,,,,,,,,
增城-荔城中区-幸福路8号,金河湾家园,2012年,2.00元/平米/月,20391,1120户,150,1,11230,12251,12480,19170,19971,20391,,,,,,,,,,,,,,
花都-新区-建设北路211号,鼎信四季花园,2010年,1.80元/平米/月,21138,534户,162,4,10937,10987,11179,20388,21082,21138,,,,,,,,,,,,,,
南沙-明珠湾-登山路,星河丹堤,2011年,5.00元/平米/月,22552,1988户,196,3,20264,21020,21549,22386,22429,22552,,,,,,,,,,,,,,
从化-太平-广从北路263号,人盛巴厘天地,2012年,2.20元/平米/月,13114,1642户,339,0,9172,9693,9751,12982,12932,13114,,,,,,,,,,,,,,
天河-员村-临江大道,佳润临江上品,2012年,2.80元/平米/月,42700,455户,136,136,34707,34544,35337,39331,39048,42700,,,,,,,,,,,,,,
天河-天河公园-翠湖街,力迅T,2012年,3.80元/平米/月,56834,5410户,43,20,42144,44387,44075,57326,55704,56834,,,,,,,,,,,,,,
增城-新塘-广群路1号,富丽苑,2009年,1.80元/平米/月,17228,暂无数据,59,4,8806,9202,9357,15902,16392,17228,,,,,,,,,,,,,,
天河-棠下-新围二横路15号,文昌园,2000年,0.20元/平米/月,10457,暂无数据,17,1,13356,13356,13356,10585,10401,10457,,,,,,,,,,,,,,
天河-沙太-瑞和街22号,五仙花园,2001年,1.80元/平米/月,39989,暂无数据,166,81,25907,26826,25594,38660,39847,39989,,,,,,,,,,,,,,
白云-南湖-新广从路,汇雅花园,1998年,0.65元/平米/月,18423,暂无数据,68,0,6180,5234,4544,18413,18404,18423,,,,,,,,,,,,,,
番禺-市桥-禺山大道2号,北郊新村,1990年,暂无数据,10419,暂无数据,83,0,19163,19163,19163,9376,10079,10419,,,,,,,,,,,,,,
海珠-宝岗大道-工业大道253号,珠江医院宿舍,2007年,暂无数据,12277,暂无数据,48,3,12441,11081,11361,11977,11972,12277,,,,,,,,,,,,,,
海珠-滨江东-新港西路151号大院,新港西路151号大院,1998年,1.30元/平米/月,30055,1260户,30,15,19588,19726,20137,30866,30699,30055,,,,,,,,,,,,,,
荔湾-环市西路-陈岗路,富力君湖华庭,2011年,3.00元/平米/月,58647,759户,129,28,36117,36570,36144,57142,57562,58647,,,,,,,,,,,,,,
越秀-五羊新城-泰兴直街66号,东雅兰院,2011年,暂无数据,65673,暂无数据,30,6,43269,49153,42702,59689,64910,65673,,,,,,,,,,,,,,
天河-五山-大丰路18号,汇景新城世家,2012年,3.00元/平米/月,77697,2100户,43,4,50281,56325,60298,69991,74876,77697,,,,,,,,,,,,,,
天河-五山-大丰二街,汇景新城中央庭院,2009年,4.00元/平米/月,68007,810户,58,8,47235,59749,60647,69426,66071,68007,,,,,,,,,,,,,,
番禺-市桥-富园大街2号,市桥镇政府宿舍,1996年,0.80元/平米/月,9899,暂无数据,82,0,8951,7670,7789,10401,10582,9899,,,,,,,,,,,,,,
南沙-金洲-进港大道555号,海力花园,2012年,1.80元/平米/月,19684,1200户,592,65,10015,10308,10869,19182,19372,19684,,,,,,,,,,,,,,
白云-三元里-祥元路179号,第六十五中学教师宿舍,暂无数据,暂无数据,10648,暂无数据,107,0,4846,7875,4888,10528,10639,10648,,,,,,,,,,,,,,
海珠-江南大道北-低氹巷1号,同聚坊小区,暂无数据,暂无数据,10149,暂无数据,18,0,0,2805,2635,8774,8676,10149,,,,,,,,,,,,,,
白云-京溪-华苑东街1-30号,华苑东街生活小区,1998年,0.80元/平米/月,24921,158户,28,0,13355,16458,16118,21463,25103,24921,,,,,,,,,,,,,,
天河-粤垦-燕都路80号,广垦科技大厦,暂无数据,暂无数据,22500,暂无数据,2,0,0,0,4359,23880,23181,22500,,,,,,,,,,,,,,
海珠-前进路-前进路康公街,康公街小区,2015年,暂无数据,15730,暂无数据,3,0,15159,22419,14559,14250,13506,15730,,,,,,,,,,,,,,
天河-天河公园-中山大道109号,电信109小区,1999年,暂无数据,21954,108户,9,0,13717,10975,10975,23286,25174,21954,,,,,,,,,,,,,,
海珠-广州大道南-凤康路135-167号,星御翠园,2009年,2.18元/平米/月,38930,388户,118,30,26280,26777,27030,38613,38701,38930,,,,,,,,,,,,,,
天河-沙河-水荫四横路32号-34号,省文化厅大院,1997年,1.30元/平米/月,36923,暂无数据,41,30,30766,30774,32523,43389,40098,36923,,,,,,,,,,,,,,
荔湾-黄沙-芳村大道中590~660号,天侨阁,2000年,暂无数据,31871,暂无数据,14,0,13569,10968,13656,19303,19565,31871,,,,,,,,,,,,,,
越秀-农讲所-中山四路166号,中山四路小区,1995年,1.20元/平米/月,43370,108户,196,33,28695,28235,29078,41235,41983,43370,,,,,,,,,,,,,,
白云-黄石-黄石东路299号,广东省公安厅黄石小区,2003年,0.60元/平米/月,37164,756户,70,28,18524,22018,21649,36386,36550,37164,,,,,,,,,,,,,,
白云-三元里-解放北路1493号,金菊苑,1997年,0.80元/平米/月,27377,200户,64,0,18951,19254,18884,29655,28549,27377,,,,,,,,,,,,,,
天河-员村-员村二横路,临江花园,1999年,0.50元/平米/月,10950,1200户,80,6,14232,11414,11713,11260,11029,10950,,,,,,,,,,,,,,
天河-东圃-天河荔苑路146号,振东花苑,2001年,0.60元/平米/月,26868,暂无数据,38,1,15084,16243,15368,26756,26817,26868,,,,,,,,,,,,,,
花都-新区-龙珠路3号,牡丹花园,2002年,1.00元/平米/月,18305,暂无数据,32,1,9766,10000,10000,18370,18213,18305,,,,,,,,,,,,,,
荔湾-中山八路-周门路45号,成诺雅居,2001年,0.80元/平米/月,11563,250户,103,0,12498,18824,15469,11975,11452,11563,,,,,,,,,,,,,,
增城-新塘-汇美友谊二横路,城市家园(一期),2007年,1.50元/平米/月,16992,2000户,70,4,9320,9875,10127,16967,17181,16992,,,,,,,,,,,,,,
越秀-北京路-德政中路,清水濠小区,1996年,0.40元/平米/月,44875,321户,201,14,27783,31090,31612,43923,43384,44875,,,,,,,,,,,,,,
天河-五山-茶东路225号,五山花园,1999年,0.70元/平米/月,61459,1200户,247,113,44211,47036,46984,62220,60961,61459,,,,,,,,,,,,,,
天河-天河公园-天河 - 天河公园,粤和花园,2008年,2.80元/平米/月,23470,暂无数据,28,12,22100,23559,24719,25088,23966,23470,,,,,,,,,,,,,,
增城-广园东-凤凰城大道,凤鸣苑(碧桂园凤凰城),2006年,2.00元/平米/月,36548,2306户,351,63,26000,26000,26000,36466,36502,36548,,,,,,,,,,,,,,
花都-旧区-金都路17号、25号,金华花园,2000年,0.80元/平米/月,9216,500户,94,7,6960,7463,7617,10664,9222,9216,,,,,,,,,,,,,,
花都-旧区-龙珠路10号,银菊花小区,2000年,0.60元/平米/月,17012,576户,76,16,10690,10631,10398,16018,15601,17012,,,,,,,,,,,,,,
黄埔-大沙地-大沙北路5号,泰景花园,2006年,1.20元/平米/月,32094,580户,300,51,22042,22530,23149,31623,31945,32094,,,,,,,,,,,,,,
