2300元/月 付1押2, 2室2厅2卫,80平方米 南北 高层(共10层),精装修,普通住宅,鸿翔湖景苑 (禅城 湖景)
1250元/月 付2押1, 1室0厅1卫,27平方米 朝东 低层(共31层),简单装修,公寓,九鼎国际城 (禅城 季华六路)
1550元/月 付1押2, 1室1厅1卫,55平方米 朝南 中层(共24层),精装修,普通住宅,天御盈品 (禅城 绿景)
2600元/月 付1押2, 3室2厅2卫,100平方米 朝南 低层(共32层),豪华装修,普通住宅,碧桂园城市花园南区 (禅城 东平新城)
3399元/月 付1押2, 3室2厅2卫,120平方米 朝南 中层(共15层),精装修,普通住宅,世博嘉园 (禅城 魁奇)
3200元/月 付2押1, 3室2厅2卫,122平方米 朝南 高层(共32层),精装修,普通住宅,普君新城东苑 (禅城 普君)
1650元/月 付3押1, 1室1厅1卫,42平方米 东南 中层(共31层),精装修,普通住宅,东建普君新城 (禅城 普君)
1500元/月 付1押2, 2室1厅1卫,71平方米 朝南 中层(共6层),简单装修,普通住宅,同济新村 (禅城 同济)
550元/月 付1押1, 1室0厅1卫,28平方米 朝东 共5层,精装修,公寓,建新大厦 (禅城 祖庙)
2000元/月 付1押1, 3室2厅2卫,92平方米 朝南 中层(共17层),精装修,普通住宅,东海国际 (禅城 汾江北)
3300元/月 付1押2, 2室2厅2卫,64平方米 朝南 高层(共32层),精装修,公寓,世博广场 (禅城 魁奇)
1300元/月 付1押2, 1室0厅1卫,43平方米 朝东 中层(共28层),精装修,公寓,龙光水悦龙湾 (禅城 南庄)
3000元/月 付1押2, 3室2厅1卫,100平方米 朝东 高层(共33层),精装修,普通住宅,佛山万科广场 (禅城 同济)
2300元/月 付1押2, 2室2厅1卫,81平方米 东南 低层(共26层),其他,普通住宅,越秀可逸新势力 (禅城 佛平)
1000元/月 付1押2, 1室1厅1卫,45平方米 朝南 低层(共28层),豪华装修,公寓,龙光水悦龙湾 (禅城 南庄)
4500元/月 付1押2, 4室2厅2卫,160平方米 南北 中层(共23层),豪华装修,普通住宅,星海岸 (禅城 东平新城)
2600元/月 付1押2, 3室2厅2卫,90平方米 朝南 高层(共22层),毛坯,普通住宅,富力广场 (禅城 高基)
2500元/月 付2押1, 2室2厅1卫,89平方米 南北 高层(共12层),精装修,普通住宅,金碧花园 (禅城 湖景)
2600元/月 付1押2, 3室2厅1卫,90平方米 朝南 低层(共26层),精装修,普通住宅,世博嘉园 (禅城 魁奇)
2500元/月 付1押2, 3室2厅2卫,86平方米 朝北 低层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
2500元/月 付1押2, 3室2厅2卫,88平方米 朝北 高层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
3000元/月 付1押2, 3室2厅2卫,90平方米 朝南 中层(共30层),精装修,普通住宅,普君新城华府 (禅城 普君)
3000元/月 付1押2, 3室2厅1卫,93平方米 朝南 高层(共30层),豪华装修,普通住宅,佛山万科广场 (禅城 同济)
2900元/月 付1押2, 2室2厅1卫,93平方米 东南 高层(共27层),精装修,普通住宅,金地九珑璧 (禅城 湖景)
2799元/月 付1押2, 2室2厅1卫,80平方米 朝南 中层(共21层),豪华装修,普通住宅,时代云图 (禅城 朝安)
1300元/月 付2押1, 1室1厅1卫,37平方米 朝南 中层(共17层),精装修,普通住宅,东海国际 (禅城 汾江北)
1800元/月 付2押2, 1室1厅1卫,50平方米 朝南 高层(共27层),精装修,普通住宅,金地九珑璧 (禅城 湖景)
2500元/月 付1押2, 2室2厅1卫,73平方米 朝东 高层(共29层),简单装修,普通住宅,季园和府 (禅城 季华园)
1400元/月 付1押2, 1室1厅1卫,40平方米 朝西 高层(共31层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
3000元/月 付1押2, 3室2厅2卫,82平方米 朝南 低层(共15层),简单装修,普通住宅,锦隆花园 (禅城 高基)
1600元/月 付3押1, 1室1厅1卫,43平方米 朝南 低层(共31层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
1000元/月 付1押2, 2室1厅1卫,75平方米 东南 高层(共7层),简单装修,普通住宅,亲仁西路小区 (禅城 高基)
2200元/月 付1押2, 2室2厅1卫,75平方米 南北 高层(共10层),精装修,普通住宅,玫瑰园六期 (禅城 季华园)
1300元/月 付1押2, 1室1厅1卫,28平方米 南北 低层(共31层),精装修,公寓,九鼎国际城 (禅城 季华六路)
3200元/月 付1押2, 3室2厅2卫,90平方米 朝南 高层(共32层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
2000元/月 付1押2, 2室2厅1卫,70平方米 朝东 中层(共17层),精装修,普通住宅,保利香槟花园B区 (禅城 张槎)
2500元/月 付1押2, 3室2厅2卫,92平方米 朝南 高层(共17层),精装修,普通住宅,东海国际 (禅城 汾江北)
2600元/月 付1押2, 3室2厅2卫,88平方米 朝北 中层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
1600元/月 付1押2, 1室1厅1卫,35平方米 南北 低层(共28层),精装修,普通住宅,汇博星辰 (禅城 同济)
1200元/月 付1押2, 1室0厅1卫,28平方米 南北 中层(共30层),简单装修,普通住宅,九鼎国际公寓 (禅城 季华六路)
2400元/月 付1押2, 2室1厅1卫,64平方米 南北 低层(共15层),精装修,普通住宅,鸿业新天地 (禅城 普君)
2300元/月 付1押2, 1室1厅1卫,55平方米 朝南 中层(共19层),豪华装修,普通住宅,恒福国际公寓 (禅城 季华六路)
2200元/月 付1押2, 2室2厅1卫,80平方米 南北 中层(共27层),豪华装修,普通住宅,华夏中央广场 (禅城 南庄)
2500元/月 付1押2, 2室2厅2卫,116平方米 朝南 低层(共32层),精装修,普通住宅,东建世纪广场 (禅城 季华园)
2900元/月 付1押2, 3室2厅2卫,113平方米 朝北 高层(共7层),精装修,普通住宅,玫瑰园山水居 (禅城 季华园)
2700元/月 付1押2, 2室2厅1卫,74平方米 朝北 低层(共30层),精装修,普通住宅,金地九珑璧 (禅城 湖景)
1600元/月 付2押1, 2室2厅1卫,85平方米 南北 中层(共8层),精装修,普通住宅,丝绸大街小区 (禅城 高基)
2000元/月 付1押2, 2室2厅1卫,90平方米 南北 中层(共8层),精装修,普通住宅,丽丰花园 (禅城 高基)
1000元/月 付1押2, 1室1厅1卫,38平方米 朝东 高层(共19层),精装修,普通住宅,东建文华尚领 (禅城 汾江北)
3400元/月 付1押2, 3室2厅1卫,113平方米 朝南 低层(共33层),精装修,普通住宅,中海文华熙岸 (禅城 湖景)
2400元/月 付1押2, 3室2厅2卫,92平方米 朝南 中层(共22层),精装修,普通住宅,科恒岭南水岸 (禅城 汾江北)
2999元/月 付1押2, 3室2厅2卫,95平方米 朝东 中层(共30层),豪华装修,普通住宅,佛山万科广场 (禅城 同济)
1500元/月 付3押1, 2室1厅1卫,90平方米 朝南 高层(共8层),精装修,普通住宅,金子苑 (禅城 季华园)
3000元/月 付1押2, 1室2厅1卫,120平方米 南北 中层(共29层),精装修,公寓,世博广场 (禅城 魁奇)
1200元/月 付1押2, 1室0厅1卫,42平方米 朝南 低层(共28层),精装修,公寓,龙光水悦龙湾 (禅城 南庄)
3000元/月 付1押2, 2室1厅1卫,100平方米 东南 中层(共35层),精装修,公寓,世博广场 (禅城 魁奇)
3100元/月 付1押2, 4室2厅2卫,115平方米 南北 高层(共41层),精装修,普通住宅,龙光天湖华府 (禅城 湖景)
3000元/月 付1押2, 3室2厅1卫,100平方米 朝东 高层(共33层),精装修,普通住宅,佛山万科广场 (禅城 同济)
650元/月 付1押1, 1室0厅1卫,28平方米 西北 中层(共6层),精装修,公寓,佛山万科广场 (禅城 同济)
1200元/月 付1押1, 1室1厅1卫,38平方米 朝南 低层(共31层),豪华装修,公寓,绿岛明珠 (禅城 南庄)
2990元/月 付1押2, 3室2厅1卫,92平方米 南北 高层(共22层),精装修,普通住宅,富力广场 (禅城 高基)
2800元/月 付1押2, 3室2厅2卫,127平方米 朝南 中层(共25层),精装修,普通住宅,东方水岸 (禅城 东平新城)
6290元/月 付1押2, 4室2厅2卫,114平方米 朝南 中层(共20层),精装修,普通住宅,碧桂园城市花园中区 (禅城 东平新城)
2500元/月 付3押1, 3室2厅1卫,92平方米 朝南 低层(共17层),精装修,普通住宅,汇银W新港湾 (禅城 南庄)
650元/月 付1押1, 1室1厅1卫,40平方米 朝东 中层(共6层),精装修,公寓,时代中心 (禅城 祖庙)
2200元/月 付1押2, 2室2厅1卫,75平方米 南北 中层(共14层),精装修,普通住宅,意境星语花园 (禅城 五峰)
2400元/月 付1押2, 3室2厅1卫,89平方米 朝北 高层(共16层),简单装修,普通住宅,东方广场 (禅城 高基)
800元/月 付1押1, 1室1厅1卫,40平方米 朝东 中层(共6层),精装修,公寓,东方广场 (禅城 高基)
450元/月 付1押1, 1室0厅1卫,28平方米 朝东 中层(共6层),精装修,公寓,百花总汇 (禅城 祖庙)
2800元/月 付2押1, 3室2厅1卫,84平方米 南北 低层(共28层),精装修,普通住宅,时代年华 (禅城 东平新城)
2300元/月 付1押2, 2室1厅1卫,72平方米 朝南 高层(共14层),精装修,普通住宅,星晖盛汇园 (禅城 张槎)
1500元/月 付1押2, 1室1厅1卫,38平方米 朝南 高层(共31层),精装修,公寓,保利天玺 (禅城 湖景)
1000元/月 付1押2, 1室0厅1卫,34平方米 东西 高层(共28层),精装修,公寓,龙光水悦龙湾 (禅城 南庄)
1600元/月 付1押2, 3室2厅2卫,88平方米 南北 中层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
1100元/月 付1押2, 1室0厅1卫,43平方米 东南 低层(共19层),精装修,公寓,东建文华尚领 (禅城 汾江北)
2500元/月 付2押1, 2室2厅1卫,78平方米 南北 中层(共32层),精装修,普通住宅,普君新城华府 (禅城 普君)
1700元/月 付1押2, 1室1厅1卫,50平方米 南北 低层(共39层),精装修,普通住宅,怡翠宏璟 (禅城 湖景)
1399元/月 付2押1, 1室1厅1卫,43平方米 朝东 低层(共19层),精装修,公寓,逸彩美寓 (禅城 同济)
1600元/月 付1押2, 1室1厅1卫,45平方米 朝南 中层(共28层),毛坯,公寓,盛南公馆 (禅城 石湾)
2680元/月 付1押2, 2室2厅1卫,80平方米 朝南 低层(共25层),精装修,普通住宅,雅庭国际广场 (禅城 季华园)
2450元/月 付1押2, 2室1厅1卫,65平方米 南北 低层(共25层),精装修,公寓,东江国际(商住楼) (禅城 东平新城)
1450元/月 付3押1, 1室1厅1卫,39平方米 朝南 高层(共33层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
2600元/月 付1押2, 2室2厅1卫,80平方米 朝南 中层(共32层),精装修,普通住宅,普君新城华府 (禅城 普君)
2300元/月 付1押2, 3室1厅1卫,90平方米 朝南 低层(共22层),简单装修,普通住宅,富力广场 (禅城 高基)
2200元/月 付1押2, 2室2厅1卫,72平方米 南北 中层(共28层),其他,酒店公寓,时代云图 (禅城 朝安)
1600元/月 付1押2, 1室1厅1卫,65平方米 南北 中层(共29层),精装修,公寓,碧桂园城市花园南区 (禅城 东平新城)
2500元/月 付1押2, 3室2厅2卫,100平方米 朝南 高层(共7层),精装修,普通住宅,荟丽家园 (禅城 张槎)
1600元/月 付1押2, 2室2厅1卫,80平方米 朝南 高层(共8层),简单装修,普通住宅,惠景城 (禅城 绿景)
2900元/月 付1押2, 3室2厅1卫,81平方米 朝南 共1层,简单装修,普通住宅,天御盈品 (禅城 绿景)
2800元/月 付1押1, 3室2厅1卫,80平方米 朝南 低层(共15层),精装修,普通住宅,领地海纳龙庭 (禅城 张槎)
2599元/月 付1押2, 2室2厅1卫,88平方米 朝南 中层(共30层),精装修,普通住宅,新鸿基泷景 (禅城 魁奇)
2200元/月 付1押2, 3室2厅2卫,100平方米 朝南 高层(共28层),简单装修,普通住宅,惠景城 (禅城 绿景)
3200元/月 付1押2, 3室2厅1卫,100平方米 朝北 高层(共27层),简单装修,普通住宅,东建普君新城 (禅城 普君)
2800元/月 付2押1, 3室2厅2卫,100平方米 朝南 中层(共20层),精装修,普通住宅,财富精英嘉园 (禅城 绿景)
3500元/月 年付, 3室2厅2卫,90平方米 朝南 低层(共26层),豪华装修,普通住宅,东方水岸 (禅城 东平新城)
3399元/月 付1押2, 2室2厅1卫,80平方米 南北 高层(共28层),精装修,普通住宅,星星华园国际花园 (禅城 季华园)
2800元/月 付1押2, 3室2厅2卫,90平方米 朝南 低层(共28层),精装修,普通住宅,财富精英嘉园 (禅城 绿景) 要求： 男女不限
2900元/月 付1押2, 1室2厅1卫,110平方米 南北 中层(共22层),精装修,公寓,世博广场 (禅城 魁奇)
2700元/月 付3押1, 3室2厅2卫,89平方米 朝北 中层(共33层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
6500元/月 付1押2, 4室2厅3卫,180平方米 南北 低层(共16层),精装修,普通住宅,龙光天湖郦都 (禅城 湖景)
7800元/月 付2押1, 3室2厅3卫,180平方米 朝南 高层(共8层),精装修,普通住宅,东华嘉苑 (禅城 祖庙)
1800元/月 付1押2, 3室2厅1卫,94平方米 朝南 高层(共8层),精装修,普通住宅,玫瑰园 (禅城 季华园)
2999元/月 付1押2, 2室1厅2卫,75平方米 东南 中层(共29层),豪华装修,公寓,世博广场 (禅城 魁奇)
2000元/月 付1押2, 2室1厅1卫,98平方米 朝南 高层(共25层),简单装修,普通住宅,厚辉广场 (禅城 季华园)
1800元/月 付1押2, 1室1厅1卫,48平方米 东南 中层(共30层),精装修,普通住宅,金地九珑璧 (禅城 湖景)
2800元/月 付1押2, 3室2厅2卫,119平方米 南北 中层(共8层),精装修,普通住宅,华景苑小区 (禅城 季华园)
3300元/月 付1押2, 3室2厅2卫,116平方米 朝南 高层(共23层),精装修,普通住宅,季华新景园 (禅城 季华园)
500元/月 付1押1, 1室0厅1卫,30平方米 东南 高层(共10层),精装修,公寓,绿景苑 (禅城 绿景)
4000元/月 付1押2, 3室2厅2卫,108平方米 朝南 高层(共33层),精装修,普通住宅,怡翠宏璟 (禅城 湖景)
1700元/月 付1押2, 1室0厅1卫,38平方米 朝南 低层(共31层),豪华装修,公寓,星星华园国际花园(商住楼) (禅城 季华园)
1300元/月 付3押1, 1室0厅1卫,45平方米 朝南 高层(共23层),精装修,普通住宅,盛南公馆 (禅城 石湾)
1300元/月 付1押2, 1室1厅1卫,47平方米 朝南 低层(共28层),精装修,公寓,华夏中央广场 (禅城 南庄)
2800元/月 付1押2, 2室2厅1卫,63平方米 南北 中层(共32层),其他,酒店公寓,星星华园国际花园 (禅城 季华园)
3500元/月 付1押2, 3室2厅1卫,90平方米 朝南 中层(共30层),精装修,普通住宅,九鼎国际城 (禅城 季华六路)
800元/月 付1押1, 1室1厅1卫,40平方米 朝东 中层(共6层),精装修,公寓,东建世纪广场 (禅城 季华园)
2500元/月 付1押2, 3室2厅2卫,120平方米 朝南 高层(共25层),精装修,普通住宅,绿语芳居 (禅城 魁奇)
3500元/月 付2押1, 4室2厅2卫,122平方米 朝北 中层(共28层),豪华装修,普通住宅,万科城 (禅城 南庄)
1500元/月 付1押2, 2室1厅1卫,80平方米 朝南 中层(共7层),简单装修,普通住宅,金沙新城 (禅城 张槎)
1600元/月 付1押2, 1室1厅1卫,40平方米 朝南 低层(共31层),精装修,普通住宅,普君新城华府 (禅城 普君)
1500元/月 付1押2, 2室1厅1卫,70平方米 朝南 中层(共9层),精装修,普通住宅,白燕三街小区 (禅城 祖庙)
3000元/月 付2押1, 3室2厅1卫,100平方米 朝南 低层(共6层),精装修,普通住宅,碧桂园城市花园南区 (禅城 东平新城)
2200元/月 付1押2, 2室2厅1卫,71平方米 朝南 中层(共18层),精装修,普通住宅,汇银W新港湾 (禅城 南庄)
1600元/月 付2押1, 1室1厅1卫,43平方米 南北 低层(共30层),精装修,公寓,玫瑰铂金公馆 (禅城 五峰)
1700元/月 付1押2, 1室1厅1卫,51平方米 朝西 低层(共28层),精装修,普通住宅,天御盈品 (禅城 绿景)
3500元/月 付1押2, 2室2厅1卫,138平方米 朝北 高层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
2800元/月 面议, 3室2厅1卫,90平方米 南北 高层(共32层),精装修,普通住宅,沿海謦庭 (禅城 东平新城)
2300元/月 付1押2, 2室2厅1卫,82平方米 南北 中层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
1800元/月 付1押2, 3室2厅1卫,80平方米 朝南 中层(共8层),简单装修,普通住宅,丝织路小区 (禅城 高基)
2300元/月 付1押2, 1室1厅1卫,54平方米 朝北 低层(共32层),简单装修,普通住宅,越秀岭南隽庭 (禅城 季华六路)
1600元/月 付3押1, 2室1厅1卫,85平方米 朝南 中层(共28层),精装修,普通住宅,惠景城 (禅城 绿景)
1000元/月 付1押2, 1室1厅1卫,51平方米 西南 中层(共8层),简单装修,普通住宅,金沙新城 (禅城 张槎)
1600元/月 付1押2, 2室2厅1卫,92平方米 朝南 高层(共7层),精装修,普通住宅,豪兴苑 (禅城 高基)
2900元/月 付1押2, 3室2厅2卫,89平方米 朝南 中层(共30层),豪华装修,普通住宅,普君新城华府 (禅城 普君)
2800元/月 付1押2, 3室2厅2卫,100平方米 南北 中层(共31层),精装修,普通住宅,怡翠宏璟 (禅城 湖景)
4200元/月 付1押2, 3室2厅2卫,124平方米 朝南 高层(共42层),精装修,普通住宅,岭南天地尚苑 (禅城 普君)
1300元/月 付1押2, 1室1厅1卫,36平方米 朝东 高层(共11层),中等装修,普通住宅,御璟上院 (禅城 五峰)
2000元/月 付1押2, 3室2厅2卫,88平方米 朝南 低层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
3500元/月 付1押2, 3室1厅1卫,90平方米 东南 低层(共33层),豪华装修,普通住宅,龙光天湖华府 (禅城 湖景)
3600元/月 付1押2, 4室2厅2卫,140平方米 南北 低层(共32层),精装修,普通住宅,怡翠宏璟 (禅城 湖景)
2600元/月 付1押2, 3室2厅2卫,86平方米 朝北 高层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
1200元/月 付1押2, 1室0厅1卫,38平方米 朝东 低层(共19层),精装修,普通住宅,东建文华尚领 (禅城 汾江北)
1800元/月 付1押2, 3室2厅1卫,94平方米 南北 高层(共8层),精装修,普通住宅,玫瑰园六期 (禅城 季华园)
2300元/月 付1押2, 2室2厅1卫,90平方米 朝西 低层(共8层),精装修,普通住宅,鸿翔商住区 (禅城 湖景)
4000元/月 付1押2, 3室2厅2卫,146平方米 南北 高层(共19层),豪华装修,普通住宅,佛山雅居乐花园B区 (禅城 湖景)
3500元/月 面议, 3室2厅2卫,135平方米 东南 高层(共29层),精装修,普通住宅,怡翠宏璟 (禅城 湖景)
3000元/月 付1押2, 3室2厅1卫,87平方米 朝南 低层(共33层),精装修,普通住宅,佛山绿地中心 (禅城 季华六路)
3600元/月 付1押2, 3室2厅2卫,130平方米 南北 高层(共11层),豪华装修,普通住宅,玫瑰园山水居 (禅城 季华园)
3000元/月 付2押1, 3室2厅1卫,90平方米 南北 中层(共30层),精装修,普通住宅,九鼎国际城 (禅城 季华六路)
750元/月 付1押1, 2室1厅1卫,60平方米 朝东 中层(共6层),精装修,公寓,普君新城东苑 (禅城 普君)
3000元/月 付1押2, 2室2厅1卫,90平方米 朝南 高层(共30层),精装修,普通住宅,天御尚城 (禅城 绿景)
2700元/月 付2押1, 3室2厅1卫,92平方米 朝南 高层(共22层),精装修,普通住宅,富力广场(商住楼) (禅城 高基)
2800元/月 付2押1, 1室1厅1卫,55平方米 朝南 中层(共20层),豪华装修,公寓,恒福国际公寓 (禅城 季华六路)
2700元/月 付1押2, 3室2厅2卫,91平方米 朝南 中层(共30层),精装修,普通住宅,龙光水悦龙湾 (禅城 南庄)
2300元/月 付2押1, 3室1厅1卫,93平方米 西北 高层(共24层),简单装修,普通住宅,惠景城 (禅城 绿景)
3500元/月 付1押2, 3室2厅2卫,120平方米 朝南 高层(共23层),豪华装修,普通住宅,兆阳御花园 (禅城 绿景)
2500元/月 付1押2, 2室2厅1卫,83平方米 朝北 高层(共17层),精装修,普通住宅,恒福新城 (禅城 季华六路)
2400元/月 付1押2, 2室2厅1卫,100平方米 朝南 中层(共8层),精装修,普通住宅,玫瑰园南区 (禅城 季华园)
4500元/月 付1押2, 5室2厅1卫,168平方米 南北 高层(共30层),简单装修,普通住宅,鸿业豪庭 (禅城 同济)
2000元/月 付1押2, 2室2厅1卫,62平方米 朝南 中层(共30层),精装修,普通住宅,普君新城东苑 (禅城 普君)
2700元/月 付1押2, 2室2厅1卫,125平方米 南北 中层(共20层),精装修,普通住宅,季华新景园 (禅城 季华园)
900元/月 付1押1, 1室1厅1卫,40平方米 朝东 中层(共6层),精装修,公寓,建新大厦 (禅城 祖庙)
3200元/月 付1押2, 3室2厅2卫,140平方米 朝南 低层(共29层),精装修,普通住宅,丽日玫瑰名城 (禅城 绿景)
1350元/月 付1押2, 1室1厅1卫,35平方米 南北 低层(共19层),精装修,普通住宅,东建文华尚领 (禅城 汾江北)
2300元/月 付1押2, 4室2厅1卫,118平方米 朝南 低层(共7层),精装修,普通住宅,豪兴苑 (禅城 高基)
3500元/月 付1押2, 3室2厅2卫,120平方米 朝南 中层(共23层),精装修,普通住宅,丽日玫瑰名城 (禅城 绿景)
500元/月 付1押1, 1室0厅1卫,28平方米 朝东 中层(共6层),精装修,公寓,东方广场 (禅城 高基)
2700元/月 付1押2, 3室2厅1卫,89平方米 朝南 低层(共16层),精装修,普通住宅,恒福星汇国际公馆 (禅城 张槎)
2000元/月 付1押2, 2室2厅1卫,75平方米 朝东 高层(共24层),简单装修,普通住宅,达磐恒悦园 (禅城 季华六路)
2500元/月 付1押2, 3室2厅2卫,86平方米 朝北 高层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
2299元/月 付1押2, 2室2厅1卫,86平方米 朝南 中层(共6层),简单装修,普通住宅,侨都花园 (禅城 季华园)
2900元/月 付1押2, 3室2厅2卫,89平方米 朝南 低层(共30层),豪华装修,普通住宅,星星凯旋国际花园 (禅城 季华六路)
2699元/月 付1押2, 3室2厅1卫,90平方米 朝北 低层(共30层),精装修,普通住宅,时代云图 (禅城 朝安)
1150元/月 付1押1, 2室1厅1卫,60平方米 朝东 中层(共6层),精装修,公寓,建新大厦 (禅城 祖庙)
1400元/月 付1押2, 1室0厅1卫,36平方米 朝南 中层(共31层),精装修,公寓,明福智富广场 (禅城 五峰)
3300元/月 付1押2, 3室2厅1卫,100平方米 朝南 中层(共28层),精装修,普通住宅,金地九珑璧 (禅城 湖景)
1650元/月 付3押1, 1室1厅1卫,45平方米 朝南 低层(共32层),毛坯,公寓,盛南公馆 (禅城 石湾)
2498元/月 付1押2, 2室2厅1卫,75平方米 南北 高层(共32层),豪华装修,普通住宅,佛山万科广场 (禅城 同济)
3299元/月 付1押2, 3室2厅2卫,90平方米 朝南 中层(共32层),精装修,普通住宅,普君新城华府 (禅城 普君)
2800元/月 付1押2, 3室2厅1卫,84平方米 朝北 中层(共27层),精装修,普通住宅,时代年华 (禅城 东平新城)
600元/月 付1押1, 1室1厅1卫,40平方米 朝东 中层(共6层),精装修,公寓,惠景城 (禅城 绿景)
2400元/月 付1押2, 3室2厅1卫,84平方米 南北 中层(共25层),精装修,普通住宅,时代年华 (禅城 东平新城)
2500元/月 付2押1, 3室2厅2卫,92平方米 朝南 高层(共15层),豪华装修,普通住宅,百业苑 (禅城 张槎)
800元/月 付1押1, 1室1厅1卫,40平方米 西北 低层(共6层),精装修,公寓,同济广场 (禅城 同济)
2500元/月 付3押1, 2室1厅1卫,65平方米 南北 高层(共20层),豪华装修,普通住宅,盛南公馆 (禅城 石湾)
900元/月 付1押2, 1室0厅1卫,40平方米 朝东 高层(共11层),简单装修,普通住宅,福升花园 (禅城 朝安)
7000元/月 付1押2, 4室3厅3卫,200平方米 南北 高层(共13层),毛坯,普通住宅,龙光天湖郦都 (禅城 湖景)
3000元/月 付1押2, 3室2厅2卫,115平方米 朝南 低层(共19层),精装修,普通住宅,世博嘉园 (禅城 魁奇)
1600元/月 付1押2, 3室1厅1卫,80平方米 朝南 低层(共8层),精装修,普通住宅,丝绸大街小区 (禅城 高基)
3000元/月 付1押2, 2室1厅1卫,2800平方米 朝南 中层(共23层),精装修,普通住宅,鸿业城市花园 (禅城 湖景)
500元/月 付1押1, 1室0厅1卫,28平方米 朝东 中层(共6层),精装修,公寓,百花总汇 (禅城 祖庙)
3000元/月 付1押2, 2室2厅1卫,91平方米 西南 中层(共27层),豪华装修,普通住宅,金地九珑璧 (禅城 湖景)
1600元/月 付1押2, 2室2厅1卫,80平方米 南北 中层(共7层),简单装修,普通住宅,白燕二街小区 (禅城 祖庙)
1500元/月 付1押2, 1室0厅1卫,39平方米 朝东 低层(共31层),精装修,普通住宅,长信东海银湾 (禅城 朝安)
2600元/月 付1押2, 3室1厅1卫,100平方米 朝南 低层(共32层),精装修,普通住宅,碧桂园城市花园南区 (禅城 东平新城)
2500元/月 付1押2, 2室2厅1卫,83平方米 朝北 高层(共17层),精装修,普通住宅,恒福新城 (禅城 季华六路)
2400元/月 付1押2, 2室2厅1卫,105平方米 朝南 中层(共21层),简单装修,普通住宅,红棉大厦 (禅城 祖庙)
3500元/月 付1押2, 2室2厅1卫,92平方米 朝南 中层(共29层),精装修,普通住宅,岭南天地尚苑 (禅城 普君)
2400元/月 付1押2, 3室2厅2卫,118平方米 朝南 中层(共7层),精装修,普通住宅,怡景丽苑 (禅城 东平新城)
2500元/月 付1押2, 3室2厅2卫,88平方米 朝北 中层(共28层),精装修,普通住宅,万科城 (禅城 南庄)
2399元/月 付1押2, 1室1厅1卫,70平方米 朝南 中层(共28层),精装修,公寓,恒福国际公寓 (禅城 季华六路)
2800元/月 付1押2, 3室2厅2卫,87平方米 朝北 高层(共25层),其他,普通住宅,东建普君新城 (禅城 普君)
1600元/月 付1押2, 1室1厅1卫,60平方米 朝东 低层(共25层),精装修,其他,海景蓝湾北区 (禅城 东平新城)
2500元/月 付1押2, 3室2厅2卫,115平方米 南北 中层(共6层),简单装修,酒店公寓,汇银帝景湾 (禅城 湖景)
1650元/月 付1押2, 1室1厅1卫,52平方米 东南 中层(共26层),精装修,普通住宅,天御盈品 (禅城 绿景)
1800元/月 付1押2, 3室2厅1卫,95平方米 朝南 高层(共7层),精装修,普通住宅,金沙新城 (禅城 张槎)
2800元/月 付1押2, 3室2厅1卫,120平方米 南北 低层(共20层),精装修,普通住宅,阳光人家 (禅城 季华园)
2300元/月 付1押2, 2室2厅1卫,74平方米 南北 高层(共32层),其他,酒店公寓,时代云图 (禅城 朝安)
2600元/月 付2押1, 2室2厅1卫,90平方米 朝南 高层(共30层),精装修,普通住宅,阳光嘉苑 (禅城 绿景)
1800元/月 付1押2, 1室1厅1卫,65平方米 南北 低层(共29层),精装修,公寓,碧桂园城市花园南区 (禅城 东平新城)
2300元/月 付3押1, 2室2厅1卫,68平方米 朝南 中层(共30层),精装修,普通住宅,普君新城东苑 (禅城 普君)
3000元/月 付1押2, 3室2厅1卫,123平方米 朝北 高层(共29层),精装修,普通住宅,科恒岭南水岸 (禅城 汾江北)
3500元/月 付1押2, 3室2厅1卫,90平方米 朝南 低层(共39层),精装修,普通住宅,龙光天湖华府 (禅城 湖景)
2000元/月 付2押1, 2室2厅1卫,88平方米 朝南 中层(共16层),简单装修,普通住宅,东方广场钻石城 (禅城 高基)
2000元/月 付1押2, 3室2厅1卫,101平方米 朝南 高层(共8层),精装修,普通住宅,红棉苑 (禅城 祖庙)
1200元/月 付1押2, 1室1厅1卫,40平方米 朝南 高层(共28层),简单装修,公寓,慧港国际 (禅城 东平新城)
2800元/月 付1押2, 3室2厅1卫,86平方米 朝南 中层(共22层),豪华装修,普通住宅,富力广场 (禅城 高基)
1500元/月 付1押2, 1室0厅1卫,38平方米 朝西 中层(共28层),简单装修,普通住宅,长信东海银湾 (禅城 朝安)
